hour,day,month,day_of_week,is_weekend,previous_consumption,Global_active_power
6,8,1,0,0,1.1045333333333334,0.46813333333333335
7,8,1,0,0,0.46813333333333335,1.0126333333333333
8,8,1,0,0,1.0126333333333333,2.1395
9,8,1,0,0,2.1395,1.6646333333333334
10,8,1,0,0,1.6646333333333334,1.2966333333333333
11,8,1,0,0,1.2966333333333333,1.1751
12,8,1,0,0,1.1751,0.32893333333333336
13,8,1,0,0,0.32893333333333336,0.6432
14,8,1,0,0,0.6432,1.8509
15,8,1,0,0,1.8509,1.8851
16,8,1,0,0,1.8851,2.1224333333333334
17,8,1,0,0,2.1224333333333334,1.8981
18,8,1,0,0,1.8981,2.907966666666667
19,8,1,0,0,2.907966666666667,2.7940666666666667
20,8,1,0,0,2.7940666666666667,3.4250333333333334
21,8,1,0,0,3.4250333333333334,2.507633333333333
22,8,1,0,0,2.507633333333333,0.9699666666666666
23,8,1,0,0,0.9699666666666666,0.3327333333333333
0,9,1,1,0,0.3327333333333333,0.26983333333333337
1,9,1,1,0,0.26983333333333337,0.31183333333333335
2,9,1,1,0,0.31183333333333335,0.2874
3,9,1,1,0,0.2874,0.4696666666666667
4,9,1,1,0,0.4696666666666667,0.6611999999999999
5,9,1,1,0,0.6611999999999999,0.27449999999999997
6,9,1,1,0,0.27449999999999997,1.1234666666666666
7,9,1,1,0,1.1234666666666666,2.3869666666666665
8,9,1,1,0,2.3869666666666665,2.1355999999999997
9,9,1,1,0,2.1355999999999997,1.8683666666666667
10,9,1,1,0,1.8683666666666667,1.3492333333333335
11,9,1,1,0,1.3492333333333335,0.9347333333333334
12,9,1,1,0,0.9347333333333334,0.2769333333333333
13,9,1,1,0,0.2769333333333333,0.3015666666666667
14,9,1,1,0,0.3015666666666667,0.26666666666666666
15,9,1,1,0,0.26666666666666666,0.5648333333333333
16,9,1,1,0,0.5648333333333333,1.4713333333333334
17,9,1,1,0,1.4713333333333334,2.106266666666667
18,9,1,1,0,2.106266666666667,2.3730666666666664
19,9,1,1,0,2.3730666666666664,2.2874666666666665
20,9,1,1,0,2.2874666666666665,3.2106
21,9,1,1,0,3.2106,3.292466666666667
22,9,1,1,0,3.292466666666667,1.2912666666666666
23,9,1,1,0,1.2912666666666666,1.6356333333333335
0,10,1,2,0,1.6356333333333335,0.5179
1,10,1,2,0,0.5179,0.6539
2,10,1,2,0,0.6539,0.34036666666666665
3,10,1,2,0,0.34036666666666665,0.26936666666666664
4,10,1,2,0,0.26936666666666664,0.3469
5,10,1,2,0,0.3469,0.26796666666666663
6,10,1,2,0,0.26796666666666663,0.8976
7,10,1,2,0,0.8976,2.3629000000000002
8,10,1,2,0,2.3629000000000002,2.972933333333333
9,10,1,2,0,2.972933333333333,1.9952333333333334
10,10,1,2,0,1.9952333333333334,1.4271
11,10,1,2,0,1.4271,3.970766666666667
12,10,1,2,0,3.970766666666667,1.4307666666666667
13,10,1,2,0,1.4307666666666667,0.5537666666666666
14,10,1,2,0,0.5537666666666666,1.6954
15,10,1,2,0,1.6954,1.2912333333333335
16,10,1,2,0,1.2912333333333335,0.6835333333333333
17,10,1,2,0,0.6835333333333333,1.8244
18,10,1,2,0,1.8244,3.3644000000000003
19,10,1,2,0,3.3644000000000003,3.190233333333333
20,10,1,2,0,3.190233333333333,2.9339333333333335
21,10,1,2,0,2.9339333333333335,1.6947
22,10,1,2,0,1.6947,0.8519000000000001
23,10,1,2,0,0.8519000000000001,0.3761333333333334
0,11,1,3,0,0.3761333333333334,0.3365
1,11,1,3,0,0.3365,0.2546
2,11,1,3,0,0.2546,0.30866666666666664
3,11,1,3,0,0.30866666666666664,0.8921666666666667
4,11,1,3,0,0.8921666666666667,0.2705
5,11,1,3,0,0.2705,0.2976
6,11,1,3,0,0.2976,0.7363666666666667
7,11,1,3,0,0.7363666666666667,2.7021666666666664
8,11,1,3,0,2.7021666666666664,2.5052666666666665
9,11,1,3,0,2.5052666666666665,1.3702
10,11,1,3,0,1.3702,1.3697333333333332
11,11,1,3,0,1.3697333333333332,1.1518333333333333
12,11,1,3,0,1.1518333333333333,0.30033333333333334
13,11,1,3,0,0.30033333333333334,0.3952
14,11,1,3,0,0.3952,0.32720000000000005
15,11,1,3,0,0.32720000000000005,0.5416333333333333
16,11,1,3,0,0.5416333333333333,2.6132
17,11,1,3,0,2.6132,3.2382333333333335
18,11,1,3,0,3.2382333333333335,3.869133333333333
19,11,1,3,0,3.869133333333333,4.7842
20,11,1,3,0,4.7842,3.7062666666666666
21,11,1,3,0,3.7062666666666666,2.8803666666666667
22,11,1,3,0,2.8803666666666667,1.4481
23,11,1,3,0,1.4481,1.2871
0,12,1,4,0,1.2871,0.5854333333333333
1,12,1,4,0,0.5854333333333333,0.3122333333333333
2,12,1,4,0,0.3122333333333333,0.30239999999999995
3,12,1,4,0,0.30239999999999995,0.32156666666666667
4,12,1,4,0,0.32156666666666667,0.29303333333333337
5,12,1,4,0,0.29303333333333337,0.8123333333333334
6,12,1,4,0,0.8123333333333334,1.4514333333333334
7,12,1,4,0,1.4514333333333334,2.8325
8,12,1,4,0,2.8325,1.9939333333333333
9,12,1,4,0,1.9939333333333333,1.3481999999999998
10,12,1,4,0,1.3481999999999998,0.9068333333333333
11,12,1,4,0,0.9068333333333333,0.2818333333333333
12,12,1,4,0,0.2818333333333333,0.2946
13,12,1,4,0,0.2946,0.25386666666666663
14,12,1,4,0,0.25386666666666663,0.33490000000000003
15,12,1,4,0,0.33490000000000003,0.2617333333333333
16,12,1,4,0,0.2617333333333333,0.32066666666666666
17,12,1,4,0,0.32066666666666666,0.5727
18,12,1,4,0,0.5727,2.549
19,12,1,4,0,2.549,2.2349
20,12,1,4,0,2.2349,2.2950666666666666
21,12,1,4,0,2.2950666666666666,1.5127333333333333
22,12,1,4,0,1.5127333333333333,1.4837666666666667
23,12,1,4,0,1.4837666666666667,0.7992666666666667
0,13,1,5,1,0.7992666666666667,0.8884000000000001
1,13,1,5,1,0.8884000000000001,0.31673333333333337
2,13,1,5,1,0.31673333333333337,0.25643333333333335
3,13,1,5,1,0.25643333333333335,0.29786666666666667
4,13,1,5,1,0.29786666666666667,0.289
5,13,1,5,1,0.289,0.2646
6,13,1,5,1,0.2646,0.31516666666666665
7,13,1,5,1,0.31516666666666665,1.7926333333333335
8,13,1,5,1,1.7926333333333335,2.655533333333333
9,13,1,5,1,2.655533333333333,1.7159000000000002
10,13,1,5,1,1.7159000000000002,3.1700333333333335
11,13,1,5,1,3.1700333333333335,3.5630666666666664
12,13,1,5,1,3.5630666666666664,1.9701666666666666
13,13,1,5,1,1.9701666666666666,1.6392
14,13,1,5,1,1.6392,1.6297
15,13,1,5,1,1.6297,2.0716666666666668
16,13,1,5,1,2.0716666666666668,2.0576333333333334
17,13,1,5,1,2.0576333333333334,2.7980666666666667
18,13,1,5,1,2.7980666666666667,1.8881000000000001
19,13,1,5,1,1.8881000000000001,3.1545
20,13,1,5,1,3.1545,4.5121
21,13,1,5,1,4.5121,4.981466666666666
22,13,1,5,1,4.981466666666666,5.814266666666667
23,13,1,5,1,5.814266666666667,5.071333333333333
0,14,1,6,1,5.071333333333333,3.3405666666666667
1,14,1,6,1,3.3405666666666667,2.916
2,14,1,6,1,2.916,2.879433333333333
3,14,1,6,1,2.879433333333333,1.1217333333333335
4,14,1,6,1,1.1217333333333335,1.1342333333333334
5,14,1,6,1,1.1342333333333334,1.1941
6,14,1,6,1,1.1941,1.5761
7,14,1,6,1,1.5761,1.1410666666666667
8,14,1,6,1,1.1410666666666667,1.3151666666666666
9,14,1,6,1,1.3151666666666666,2.2260333333333335
10,14,1,6,1,2.2260333333333335,1.7363666666666666
11,14,1,6,1,1.7363666666666666,1.0085666666666666
12,14,1,6,1,1.0085666666666666,0.7125
13,14,1,6,1,0.7125,1.2987
14,14,1,6,1,1.2987,1.8274666666666666
15,14,1,6,1,1.8274666666666666,2.0970666666666666
16,14,1,6,1,2.0970666666666666,3.4258
17,14,1,6,1,3.4258,4.211133333333334
18,14,1,6,1,4.211133333333334,3.5989152542372884
19,14,1,6,1,3.5989152542372884,3.2915
20,14,1,6,1,3.2915,3.1929000000000003
21,14,1,6,1,3.1929000000000003,2.1076333333333332
22,14,1,6,1,2.1076333333333332,1.4627333333333332
23,14,1,6,1,1.4627333333333332,1.3745333333333332
0,15,1,0,0,1.3745333333333332,1.3573
1,15,1,0,0,1.3573,1.3417333333333334
2,15,1,0,0,1.3417333333333334,0.46199999999999997
3,15,1,0,0,0.46199999999999997,0.28986666666666666
4,15,1,0,0,0.28986666666666666,0.29159999999999997
5,15,1,0,0,0.29159999999999997,0.24400000000000002
6,15,1,0,0,0.24400000000000002,0.30833333333333335
7,15,1,0,0,0.30833333333333335,1.9449
8,15,1,0,0,1.9449,2.5957333333333334
9,15,1,0,0,2.5957333333333334,1.595
10,15,1,0,0,1.595,1.8552666666666666
11,15,1,0,0,1.8552666666666666,1.3714333333333333
12,15,1,0,0,1.3714333333333333,1.1310333333333333
13,15,1,0,0,1.1310333333333333,0.6521
14,15,1,0,0,0.6521,1.4841333333333333
15,15,1,0,0,1.4841333333333333,1.6232333333333335
16,15,1,0,0,1.6232333333333335,1.5423333333333333
17,15,1,0,0,1.5423333333333333,1.7919666666666667
18,15,1,0,0,1.7919666666666667,2.2478333333333333
19,15,1,0,0,2.2478333333333333,2.9717333333333333
20,15,1,0,0,2.9717333333333333,2.742566666666667
21,15,1,0,0,2.742566666666667,1.6235
22,15,1,0,0,1.6235,1.8572333333333333
23,15,1,0,0,1.8572333333333333,2.4864666666666664
0,16,1,1,0,2.4864666666666664,0.3873666666666667
1,16,1,1,0,0.3873666666666667,0.2992666666666667
2,16,1,1,0,0.2992666666666667,0.30850000000000005
3,16,1,1,0,0.30850000000000005,0.2936666666666667
4,16,1,1,0,0.2936666666666667,0.7837666666666666
5,16,1,1,0,0.7837666666666666,0.40863333333333335
6,16,1,1,0,0.40863333333333335,0.7007666666666666
7,16,1,1,0,0.7007666666666666,2.4842333333333335
8,16,1,1,0,2.4842333333333335,1.0849
9,16,1,1,0,1.0849,0.8876000000000001
10,16,1,1,0,0.8876000000000001,0.40046666666666664
11,16,1,1,0,0.40046666666666664,0.6403666666666666
12,16,1,1,0,0.6403666666666666,1.9346666666666665
13,16,1,1,0,1.9346666666666665,0.9449666666666666
14,16,1,1,0,0.9449666666666666,1.9168666666666667
15,16,1,1,0,1.9168666666666667,0.8901333333333333
16,16,1,1,0,0.8901333333333333,1.6489666666666667
17,16,1,1,0,1.6489666666666667,2.8615
18,16,1,1,0,2.8615,3.1261666666666668
19,16,1,1,0,3.1261666666666668,1.9594999999999998
20,16,1,1,0,1.9594999999999998,1.3968333333333334
21,16,1,1,0,1.3968333333333334,1.4027666666666667
22,16,1,1,0,1.4027666666666667,0.9547666666666667
23,16,1,1,0,0.9547666666666667,0.3900666666666667
0,17,1,2,0,0.3900666666666667,0.29933333333333334
1,17,1,2,0,0.29933333333333334,0.24646666666666667
2,17,1,2,0,0.24646666666666667,0.8600666666666666
3,17,1,2,0,0.8600666666666666,0.2673
4,17,1,2,0,0.2673,0.28669999999999995
5,17,1,2,0,0.28669999999999995,0.2635
6,17,1,2,0,0.2635,0.8767999999999999
7,17,1,2,0,0.8767999999999999,2.2358
8,17,1,2,0,2.2358,3.1199333333333334
9,17,1,2,0,3.1199333333333334,3.2271333333333336
10,17,1,2,0,3.2271333333333336,4.085766666666666
11,17,1,2,0,4.085766666666666,2.4455999999999998
12,17,1,2,0,2.4455999999999998,1.7471999999999999
13,17,1,2,0,1.7471999999999999,1.4257
14,17,1,2,0,1.4257,1.5296999999999998
15,17,1,2,0,1.5296999999999998,3.871966666666667
16,17,1,2,0,3.871966666666667,1.8885
17,17,1,2,0,1.8885,3.066866666666667
18,17,1,2,0,3.066866666666667,1.6687
19,17,1,2,0,1.6687,2.606533333333333
20,17,1,2,0,2.606533333333333,3.220833333333333
21,17,1,2,0,3.220833333333333,3.5447333333333333
22,17,1,2,0,3.5447333333333333,2.720666666666667
23,17,1,2,0,2.720666666666667,1.9556666666666667
0,18,1,3,0,1.9556666666666667,1.4016666666666666
1,18,1,3,0,1.4016666666666666,1.1285666666666667
2,18,1,3,0,1.1285666666666667,0.29913333333333336
3,18,1,3,0,0.29913333333333336,0.28536666666666666
4,18,1,3,0,0.28536666666666666,0.2859333333333333
5,18,1,3,0,0.2859333333333333,0.2725666666666667
6,18,1,3,0,0.2725666666666667,0.7473333333333334
7,18,1,3,0,0.7473333333333334,2.6217333333333332
8,18,1,3,0,2.6217333333333332,1.6582666666666666
9,18,1,3,0,1.6582666666666666,1.3265666666666667
10,18,1,3,0,1.3265666666666667,0.8661333333333334
11,18,1,3,0,0.8661333333333334,0.2796333333333333
12,18,1,3,0,0.2796333333333333,0.3050333333333333
13,18,1,3,0,0.3050333333333333,0.5061
14,18,1,3,0,0.5061,0.3720333333333333
15,18,1,3,0,0.3720333333333333,0.6128333333333332
16,18,1,3,0,0.6128333333333332,1.6330666666666667
17,18,1,3,0,1.6330666666666667,2.1533333333333333
18,18,1,3,0,2.1533333333333333,3.1334666666666666
19,18,1,3,0,3.1334666666666666,2.793
20,18,1,3,0,2.793,2.9685333333333332
21,18,1,3,0,2.9685333333333332,2.7788
22,18,1,3,0,2.7788,1.4036333333333333
23,18,1,3,0,1.4036333333333333,0.5249666666666667
0,19,1,4,0,0.5249666666666667,0.3053666666666667
1,19,1,4,0,0.3053666666666667,0.31633333333333336
2,19,1,4,0,0.31633333333333336,0.3047666666666667
3,19,1,4,0,0.3047666666666667,0.30856666666666666
4,19,1,4,0,0.30856666666666666,0.3172666666666667
5,19,1,4,0,0.3172666666666667,0.30043333333333333
6,19,1,4,0,0.30043333333333333,0.8006666666666666
7,19,1,4,0,0.8006666666666666,2.8391
8,19,1,4,0,2.8391,2.1277666666666666
9,19,1,4,0,2.1277666666666666,1.8329666666666666
10,19,1,4,0,1.8329666666666666,1.1446333333333334
11,19,1,4,0,1.1446333333333334,0.2579
12,19,1,4,0,0.2579,0.3025
13,19,1,4,0,0.3025,0.3826
14,19,1,4,0,0.3826,0.4230333333333333
15,19,1,4,0,0.4230333333333333,0.35866666666666663
16,19,1,4,0,0.35866666666666663,1.0321666666666667
17,19,1,4,0,1.0321666666666667,1.3404666666666667
18,19,1,4,0,1.3404666666666667,0.7348666666666667
19,19,1,4,0,0.7348666666666667,0.9607666666666667
20,19,1,4,0,0.9607666666666667,1.5455666666666665
21,19,1,4,0,1.5455666666666665,2.422633333333333
22,19,1,4,0,2.422633333333333,2.4906333333333333
23,19,1,4,0,2.4906333333333333,1.8243333333333331
0,20,1,5,1,1.8243333333333331,1.7318
1,20,1,5,1,1.7318,1.1492666666666667
2,20,1,5,1,1.1492666666666667,1.0384
3,20,1,5,1,1.0384,1.1203333333333334
4,20,1,5,1,1.1203333333333334,1.0231666666666668
5,20,1,5,1,1.0231666666666668,1.051
6,20,1,5,1,1.051,1.1070333333333333
7,20,1,5,1,1.1070333333333333,2.1135333333333333
8,20,1,5,1,2.1135333333333333,2.0351333333333335
9,20,1,5,1,2.0351333333333335,2.0485333333333333
10,20,1,5,1,2.0485333333333333,2.279733333333333
11,20,1,5,1,2.279733333333333,2.0756
12,20,1,5,1,2.0756,1.8431333333333335
13,20,1,5,1,1.8431333333333335,4.251033333333334
14,20,1,5,1,4.251033333333334,2.6336999999999997
15,20,1,5,1,2.6336999999999997,1.9713666666666667
16,20,1,5,1,1.9713666666666667,1.9525333333333335
17,20,1,5,1,1.9525333333333335,2.7952
18,20,1,5,1,2.7952,4.312366666666667
19,20,1,5,1,4.312366666666667,5.3430333333333335
20,20,1,5,1,5.3430333333333335,3.7129333333333334
21,20,1,5,1,3.7129333333333334,2.4257333333333335
22,20,1,5,1,2.4257333333333335,1.0950333333333333
23,20,1,5,1,1.0950333333333333,1.1192666666666669
0,21,1,6,1,1.1192666666666669,1.3722333333333334
1,21,1,6,1,1.3722333333333334,1.5
2,21,1,6,1,1.5,1.5674666666666668
3,21,1,6,1,1.5674666666666668,1.1985
4,21,1,6,1,1.1985,1.1744333333333332
5,21,1,6,1,1.1744333333333332,1.2062333333333333
6,21,1,6,1,1.2062333333333333,1.7787666666666666
7,21,1,6,1,1.7787666666666666,1.0879333333333332
8,21,1,6,1,1.0879333333333332,1.9292666666666667
9,21,1,6,1,1.9292666666666667,1.925
10,21,1,6,1,1.925,2.1305666666666667
11,21,1,6,1,2.1305666666666667,2.860066666666667
12,21,1,6,1,2.860066666666667,2.6967
13,21,1,6,1,2.6967,2.7639
14,21,1,6,1,2.7639,1.9257333333333333
15,21,1,6,1,1.9257333333333333,1.7514666666666665
16,21,1,6,1,1.7514666666666665,1.2283333333333333
17,21,1,6,1,1.2283333333333333,2.8507000000000002
18,21,1,6,1,2.8507000000000002,3.6489333333333334
19,21,1,6,1,3.6489333333333334,5.330433333333334
20,21,1,6,1,5.330433333333334,6.0765666666666664
21,21,1,6,1,6.0765666666666664,5.9107666666666665
22,21,1,6,1,5.9107666666666665,2.327733333333333
23,21,1,6,1,2.327733333333333,0.5459666666666667
0,22,1,0,0,0.5459666666666667,0.31603333333333333
1,22,1,0,0,0.31603333333333333,0.26156666666666667
2,22,1,0,0,0.26156666666666667,0.30493333333333333
3,22,1,0,0,0.30493333333333333,0.26030000000000003
4,22,1,0,0,0.26030000000000003,0.3038
5,22,1,0,0,0.3038,0.2666
6,22,1,0,0,0.2666,0.9936666666666666
7,22,1,0,0,0.9936666666666666,1.8646
8,22,1,0,0,1.8646,3.0862666666666665
9,22,1,0,0,3.0862666666666665,2.4221
10,22,1,0,0,2.4221,1.8949666666666665
11,22,1,0,0,1.8949666666666665,1.3413666666666666
12,22,1,0,0,1.3413666666666666,1.3538
13,22,1,0,0,1.3538,1.0975
14,22,1,0,0,1.0975,1.4378
15,22,1,0,0,1.4378,1.4210666666666667
16,22,1,0,0,1.4210666666666667,1.1902333333333333
17,22,1,0,0,1.1902333333333333,1.1473000000000002
18,22,1,0,0,1.1473000000000002,1.3634
19,22,1,0,0,1.3634,3.6992333333333334
20,22,1,0,0,3.6992333333333334,4.455733333333333
21,22,1,0,0,4.455733333333333,2.5735666666666663
22,22,1,0,0,2.5735666666666663,1.6554666666666666
23,22,1,0,0,1.6554666666666666,1.6302666666666668
0,23,1,1,0,1.6302666666666668,2.041
1,23,1,1,0,2.041,0.5386666666666666
2,23,1,1,0,0.5386666666666666,0.4723333333333333
3,23,1,1,0,0.4723333333333333,0.4703666666666667
4,23,1,1,0,0.4703666666666667,0.46503333333333335
5,23,1,1,0,0.46503333333333335,0.46643333333333337
6,23,1,1,0,0.46643333333333337,0.45463333333333333
7,23,1,1,0,0.45463333333333333,2.2251333333333334
8,23,1,1,0,2.2251333333333334,1.6628333333333332
9,23,1,1,0,1.6628333333333332,1.4198333333333333
10,23,1,1,0,1.4198333333333333,0.2587
11,23,1,1,0,0.2587,0.29973333333333335
12,23,1,1,0,0.29973333333333335,0.26833333333333337
13,23,1,1,0,0.26833333333333337,0.2888
14,23,1,1,0,0.2888,0.2702
15,23,1,1,0,0.2702,0.28936666666666666
16,23,1,1,0,0.28936666666666666,0.33990000000000004
17,23,1,1,0,0.33990000000000004,2.004966666666667
18,23,1,1,0,2.004966666666667,2.3880333333333335
19,23,1,1,0,2.3880333333333335,3.6409666666666665
20,23,1,1,0,3.6409666666666665,3.578933333333333
21,23,1,1,0,3.578933333333333,2.9194666666666667
22,23,1,1,0,2.9194666666666667,1.5410000000000001
23,23,1,1,0,1.5410000000000001,1.3226666666666667
0,24,1,2,0,1.3226666666666667,1.8474
1,24,1,2,0,1.8474,1.5868666666666666
2,24,1,2,0,1.5868666666666666,1.4834333333333334
3,24,1,2,0,1.4834333333333334,1.4792999999999998
4,24,1,2,0,1.4792999999999998,1.4453
5,24,1,2,0,1.4453,1.4457333333333333
6,24,1,2,0,1.4457333333333333,1.3818333333333332
7,24,1,2,0,1.3818333333333332,3.5237
8,24,1,2,0,3.5237,3.758166666666667
9,24,1,2,0,3.758166666666667,3.5179
10,24,1,2,0,3.5179,2.6324666666666667
11,24,1,2,0,2.6324666666666667,1.5583333333333333
12,24,1,2,0,1.5583333333333333,2.8716
13,24,1,2,0,2.8716,1.8371666666666668
14,24,1,2,0,1.8371666666666668,1.5796333333333334
15,24,1,2,0,1.5796333333333334,2.5398
16,24,1,2,0,2.5398,2.7186000000000003
17,24,1,2,0,2.7186000000000003,1.6884333333333332
18,24,1,2,0,1.6884333333333332,2.1702333333333335
19,24,1,2,0,2.1702333333333335,2.1574666666666666
20,24,1,2,0,2.1574666666666666,2.9639666666666664
21,24,1,2,0,2.9639666666666664,1.5511000000000001
22,24,1,2,0,1.5511000000000001,0.9240999999999999
23,24,1,2,0,0.9240999999999999,1.1350333333333333
0,25,1,3,0,1.1350333333333333,0.5959
1,25,1,3,0,0.5959,0.25316666666666665
2,25,1,3,0,0.25316666666666665,0.3074
3,25,1,3,0,0.3074,0.2604
4,25,1,3,0,0.2604,0.3157
5,25,1,3,0,0.3157,0.2601333333333333
6,25,1,3,0,0.2601333333333333,0.5114
7,25,1,3,0,0.5114,2.621166666666667
8,25,1,3,0,2.621166666666667,1.3268666666666666
9,25,1,3,0,1.3268666666666666,0.587
10,25,1,3,0,0.587,0.26890000000000003
11,25,1,3,0,0.26890000000000003,0.2921333333333333
12,25,1,3,0,0.2921333333333333,0.28826666666666667
13,25,1,3,0,0.28826666666666667,0.36010000000000003
14,25,1,3,0,0.36010000000000003,1.2025666666666666
15,25,1,3,0,1.2025666666666666,1.7188
16,25,1,3,0,1.7188,1.4912333333333334
17,25,1,3,0,1.4912333333333334,1.7649333333333332
18,25,1,3,0,1.7649333333333332,2.4160666666666666
19,25,1,3,0,2.4160666666666666,3.0424333333333333
20,25,1,3,0,3.0424333333333333,2.0296
21,25,1,3,0,2.0296,2.2985666666666664
22,25,1,3,0,2.2985666666666664,1.3439333333333332
23,25,1,3,0,1.3439333333333332,1.0490666666666668
0,26,1,4,0,1.0490666666666668,0.29290000000000005
1,26,1,4,0,0.29290000000000005,0.27536666666666665
2,26,1,4,0,0.27536666666666665,0.2667333333333334
3,26,1,4,0,0.2667333333333334,0.2842333333333333
4,26,1,4,0,0.2842333333333333,0.2688666666666667
5,26,1,4,0,0.2688666666666667,0.2894333333333333
6,26,1,4,0,0.2894333333333333,1.0980999999999999
7,26,1,4,0,1.0980999999999999,2.266366666666667
8,26,1,4,0,2.266366666666667,0.5117666666666667
9,26,1,4,0,0.5117666666666667,0.8014666666666667
10,26,1,4,0,0.8014666666666667,0.8000666666666666
11,26,1,4,0,0.8000666666666666,2.5391
12,26,1,4,0,2.5391,1.7148666666666665
13,26,1,4,0,1.7148666666666665,1.5894666666666666
14,26,1,4,0,1.5894666666666666,1.5365333333333335
15,26,1,4,0,1.5365333333333335,0.6744666666666668
16,26,1,4,0,0.6744666666666668,0.2902666666666667
17,26,1,4,0,0.2902666666666667,0.5921666666666667
18,26,1,4,0,0.5921666666666667,0.9061666666666668
19,26,1,4,0,0.9061666666666668,1.7367
20,26,1,4,0,1.7367,1.4773
21,26,1,4,0,1.4773,2.6073999999999997
22,26,1,4,0,2.6073999999999997,2.3952
23,26,1,4,0,2.3952,1.7512666666666667
0,27,1,5,1,1.7512666666666667,0.5147666666666667
1,27,1,5,1,0.5147666666666667,0.42876666666666663
2,27,1,5,1,0.42876666666666663,0.2627
3,27,1,5,1,0.2627,0.28486666666666666
4,27,1,5,1,0.28486666666666666,0.29019999999999996
5,27,1,5,1,0.29019999999999996,0.28506666666666663
6,27,1,5,1,0.28506666666666663,0.532
7,27,1,5,1,0.532,1.5318666666666667
8,27,1,5,1,1.5318666666666667,2.0549333333333335
9,27,1,5,1,2.0549333333333335,1.8459666666666665
10,27,1,5,1,1.8459666666666665,1.8327666666666667
11,27,1,5,1,1.8327666666666667,1.5786666666666667
12,27,1,5,1,1.5786666666666667,1.4027666666666667
13,27,1,5,1,1.4027666666666667,1.5418666666666667
14,27,1,5,1,1.5418666666666667,3.241833333333333
15,27,1,5,1,3.241833333333333,2.0887666666666664
16,27,1,5,1,2.0887666666666664,2.0463333333333336
17,27,1,5,1,2.0463333333333336,1.4344999999999999
18,27,1,5,1,1.4344999999999999,2.0484
19,27,1,5,1,2.0484,2.1107666666666667
20,27,1,5,1,2.1107666666666667,2.014133333333333
21,27,1,5,1,2.014133333333333,1.0464333333333333
22,27,1,5,1,1.0464333333333333,0.5627666666666666
23,27,1,5,1,0.5627666666666666,3.0867333333333336
0,28,1,6,1,3.0867333333333336,3.172066666666667
1,28,1,6,1,3.172066666666667,1.4386
2,28,1,6,1,1.4386,1.3858666666666666
3,28,1,6,1,1.3858666666666666,1.442
4,28,1,6,1,1.442,1.4488333333333334
5,28,1,6,1,1.4488333333333334,1.4096
